id;district_id;name;postal_code;code
40902;3300;Pucangombo;63582;35.01.09.2005
40903;3300;Gemaharjo;63582;35.01.09.2006
40904;3300;Ploso;63582;35.01.09.2007
40905;3300;Tegalombo;63582;35.01.09.2008
40906;3300;Kemuning;63582;35.01.09.2009
40907;3300;Tahunan;63582;35.01.09.2010
40908;3300;Tahunan Baru;63582;35.01.09.2011
40909;3301;Jetak;63571;35.01.10.2001
40910;3301;Nglaran (Ngelaran);63571;35.01.10.2002
40911;3301;Wonoanti;63571;35.01.10.2003
40912;3301;Padi;63571;35.01.10.2004
40913;3301;Kluwih;63571;35.01.10.2005
40914;3301;Bungur;63571;35.01.10.2006
40915;3301;Tulakan;63571;35.01.10.2007
40916;3301;Jatigunung;63571;35.01.10.2008
40917;3301;Gasang;63571;35.01.10.2009
40918;3301;Kalikuning;63571;35.01.10.2010
40919;3301;Ngile;63571;35.01.10.2011
40920;3301;Bubakan;63571;35.01.10.2012
40921;3301;Losari;63571;35.01.10.2013
40922;3301;Ngumbul;63571;35.01.10.2014
40923;3301;Wonosidi;63571;35.01.10.2015
40924;3301;Ketro;63571;35.01.10.2016
40925;3301;Ketro Harjo;63571;35.01.10.2017
40926;3302;Sidomulyo;63572;35.01.11.2001
40927;3302;Hadiwarno;63572;35.01.11.2002
40928;3302;Tanjungpuro;63572;35.01.11.2003
40929;3302;Hadiluwih;63572;35.01.11.2004
40930;3302;Pagerejo (Pangerejo);63572;35.01.11.2005
40931;3302;Wiyoro;63572;35.01.11.2006
40932;3302;Ngadirojo;63572;35.01.11.2007
40933;3302;Bogoharjo (Begoharjo);63572;35.01.11.2008
40934;3302;Cokrokembang;63572;35.01.11.2009
40935;3302;Bodag;63572;35.01.11.2010
40936;3302;Tanjunglor (Tanjung Lor);63572;35.01.11.2011
40937;3302;Nogosari;63572;35.01.11.2012
40938;3302;Cangkring;63572;35.01.11.2013
40939;3302;Wonodadi Wetan;63572;35.01.11.2014
40940;3302;Wonodadi Kulon;63572;35.01.11.2015
40941;3302;Wonokarto;63572;35.01.11.2016
40942;3302;Wonosobo;63572;35.01.11.2017
40943;3302;Wonoasri;63572;35.01.11.2018
40944;3303;Pagerkidul (Pager Kidul);63573;35.01.12.2001
40945;3303;Pagerlor (Pager Lor);63573;35.01.12.2002
40946;3303;Sukorejo;63573;35.01.12.2003
40947;3303;Sudimoro;63573;35.01.12.2004
40948;3303;Ketanggung;63573;35.01.12.2005
40949;3303;Klepu (Kelepu);63573;35.01.12.2006
40950;3303;Sembowo;63573;35.01.12.2007
40951;3303;Karangmulyo (Karang Mulyo);63573;35.01.12.2008
40952;3303;Gunungrejo (Gunung Rejo);63573;35.01.12.2009
40953;3303;Sumberejo (Sumber Rejo);63573;35.01.12.2010
40954;3304;Tugurejo;63463;35.02.01.2001
40955;3304;Senepo;63463;35.02.01.2002
40956;3304;Slahung;63463;35.02.01.2003
40957;3304;Caluk;63463;35.02.01.2004
40958;3304;Broto;63463;35.02.01.2005
40959;3304;Menggare;63463;35.02.01.2006
40960;3304;Kambeng;63463;35.02.01.2007
40961;3304;Wates;63463;35.02.01.2008
40962;3304;Ngilo-Ilo;63463;35.02.01.2009
40963;3304;Duri;63463;35.02.01.2010
40964;3304;Ngloning;63463;35.02.01.2011
40965;3304;Plancungan;63463;35.02.01.2012
40966;3304;Jebeng (Jabeng);63463;35.02.01.2013
40967;3304;Galak;63463;35.02.01.2014
40968;3304;Truneng;63463;35.02.01.2015
40969;3304;Simo;63463;35.02.01.2016
40970;3304;Crabak;63463;35.02.01.2017
40971;3304;Mojopitu;63463;35.02.01.2018
40972;3304;Gundik;63463;35.02.01.2019
40973;3304;Nailan;63463;35.02.01.2020
40974;3304;Gombang;63463;35.02.01.2021
40975;3304;Janti;63463;35.02.01.2022
40976;3305;Wonodadi;63464;35.02.02.2001
40977;3305;Sendang;63464;35.02.02.2002
40978;3305;Baosan Kidul;63464;35.02.02.2003
40979;3305;Binade;63464;35.02.02.2004
40980;3305;Mrayan (Merayan);63464;35.02.02.2005
40981;3305;Baosan Lor;63464;35.02.02.2006
40982;3305;Temon;63464;35.02.02.2007
40983;3305;Selur;63464;35.02.02.2008
40984;3305;Ngrayun (Ngerayun);63464;35.02.02.2009
40985;3305;Cepoko;63464;35.02.02.2010
40986;3305;Gedangan;63464;35.02.02.2011
40987;3306;Pelem;63462;35.02.03.2001
40988;3306;Koripan;63462;35.02.03.2002
40989;3306;Bekare;63462;35.02.03.2003
40990;3306;Nambak;63462;35.02.03.2004
40991;3306;Kalisat;63462;35.02.03.2005
40992;3306;Munggu;63462;35.02.03.2006
40993;3306;Pager;63462;35.02.03.2007
40994;3306;Belang (Blang);63462;35.02.03.2008
40995;3306;Bungkal;63462;35.02.03.2009
40996;3306;Ketonggo;63462;35.02.03.2010
40997;3306;Kunti;63462;35.02.03.2011
40998;3306;Bancar;63462;35.02.03.2012
40999;3306;Padas;63462;35.02.03.2013
41000;3306;Bungu;63462;35.02.03.2014
41001;3306;Kupuk;63462;35.02.03.2015
41002;3306;Sambilawang;63462;35.02.03.2016
41003;3306;Kwajon;63462;35.02.03.2017
41004;3306;Bediwetan (Bedi Wetan);63462;35.02.03.2018
41005;3306;Bedikulon (Bedi Kulon);63462;35.02.03.2019
41006;3307;Gajah;63474;35.02.04.2001
41007;3307;Wringinanom;63474;35.02.04.2002
41008;3307;Ngadisanan;63474;35.02.04.2003
41009;3307;Maguwan;63474;35.02.04.2004
41010;3307;Nglewan (Ngelewan);63474;35.02.04.2005
41011;3307;Bedingin;63474;35.02.04.2006
41012;3307;Bancangan;63474;35.02.04.2007
41013;3307;Campurejo;63474;35.02.04.2008
41014;3307;Campursari;63474;35.02.04.2009
41015;3307;Bulu;63474;35.02.04.2010
41016;3307;Sambit;63474;35.02.04.2011
41017;3307;Besuki;63474;35.02.04.2012
41018;3307;Wilangan;63474;35.02.04.2013
41019;3307;Bangsalan;63474;35.02.04.2014
41020;3307;Kemuning;63474;35.02.04.2015
41021;3307;Jrakah;63474;35.02.04.2016
41022;3308;Tumpuk;63475;35.02.05.2001
41023;3308;Pangkal;63475;35.02.05.2002
41024;3308;Tumpak Pelem (Tumpakpelem);63475;35.02.05.2003
41025;3308;Tempuran;63475;35.02.05.2004
41026;3308;Sriti (Serinti);63475;35.02.05.2005
41027;3308;Temon;63475;35.02.05.2006
41028;3308;Sawoo;63475;35.02.05.2007
41029;3308;Prayungan;63475;35.02.05.2008
41030;3308;Tugurejo;63475;35.02.05.2009
41031;3308;Grogol;63475;35.02.05.2010
41032;3308;Ketro;63475;35.02.05.2011
41033;3308;Kori;63475;35.02.05.2012
41034;3308;Bondrang;63475;35.02.05.2013
41035;3308;Ngindeng;63475;35.02.05.2014
41036;3309;Ngadirojo (Ngadirejo);63482;35.02.06.2001
41037;3309;Klepu;63482;35.02.06.2002
41038;3309;Suru (Seru);63482;35.02.06.2003
41039;3309;Sooko;63482;35.02.06.2004
41040;3309;Bedoho;63482;35.02.06.2005
41041;3309;Jurug;63482;35.02.06.2006
41042;3310;Karangpatihan;63481;35.02.07.2001
41043;3310;Tegalrejo;63481;35.02.07.2002
41044;3310;Bedrug;63481;35.02.07.2003
41045;3310;Wagir Kidul (Wagirkidul);63481;35.02.07.2004
41046;3310;Singgahan;63481;35.02.07.2005
41047;3310;Patik;63481;35.02.07.2006
41048;3310;Pulung;63481;35.02.07.2007
41049;3310;Pulung Merdiko;63481;35.02.07.2008
41050;3310;Sidoharjo;63481;35.02.07.2009
41051;3310;Wotan;63481;35.02.07.2010
41052;3310;Plunturan;63481;35.02.07.2011
41053;3310;Pomahan;63481;35.02.07.2012
41054;3310;Kesugihan;63481;35.02.07.2013
41055;3310;Serag;63481;35.02.07.2014
41056;3310;Wayang;63481;35.02.07.2015
41057;3310;Munggung;63481;35.02.07.2016
41058;3310;Bekiring;63481;35.02.07.2017
41059;3310;Banaran;63481;35.02.07.2018
41060;3311;Tugu (Tugurejo);63472;35.02.08.2001
41061;3311;Candi;63472;35.02.08.2002
41062;3311;Totokan;63472;35.02.08.2003
41063;3311;Ngrukem (Ngerukem);63472;35.02.08.2004
41064;3311;Siwalan;63472;35.02.08.2005
41065;3311;Joresan;63472;35.02.08.2006
41066;3311;Nglumpang;63472;35.02.08.2007
41067;3311;Gontor;63472;35.02.08.2008
41068;3311;Gandu;63472;35.02.08.2009
41069;3311;Jabung;63472;35.02.08.2010
41070;3311;Bajang;63472;35.02.08.2011
41071;3311;Mlarak;63472;35.02.08.2012
41072;3311;Serangan;63472;35.02.08.2013
41073;3311;Suren;63472;35.02.08.2014
41074;3311;Kaponan;63472;35.02.08.2015
41075;3312;Ngasinan;63473;35.02.09.2001
41076;3312;Kutu Kulon;63473;35.02.09.2002
41077;3312;Kutu Wetan;63473;35.02.09.2003
41078;3312;Kradenan (Kradinan);63473;35.02.09.2004
41079;3312;Mojomati;63473;35.02.09.2005
41080;3312;Coper;63473;35.02.09.2006
41081;3312;Mojorejo;63473;35.02.09.2007
41082;3312;Karanggebang;63473;35.02.09.2008
41083;3312;Jetis;63473;35.02.09.2009
41084;3312;Tegalsari;63473;35.02.09.2010
41085;3312;Wonoketro;63473;35.02.09.2011
41086;3312;Josari;63473;35.02.09.2012
41087;3312;Turi;63473;35.02.09.2013
41088;3312;Winong;63473;35.02.09.2014
41089;3313;Ronowijayan;63471;35.02.10.1017
41090;3313;Mangunsuman (Ngamunsuman);63471;35.02.10.1018
41091;3313;Demangan;63471;35.02.10.2001
41092;3313;Ngabar;63471;35.02.10.2002
41093;3313;Madusari;63471;35.02.10.2003
41094;3313;Beton;63471;35.02.10.2004
41095;3313;Sekaran (Sakaran);63471;35.02.10.2005
41096;3313;Brahu;63471;35.02.10.2006
41097;3313;Kepuhrubuh (Kepuh Rubuh);63471;35.02.10.2007
41098;3313;Sawuh;63471;35.02.10.2008
41099;3313;Jarak;63471;35.02.10.2009
41100;3313;Tranjang;63471;35.02.10.2010
41101;3313;Pijeran;63471;35.02.10.2011
41102;3313;Manuk;63471;35.02.10.2012
41103;3313;Siman;63471;35.02.10.2013
41104;3313;Patihan Kidul;63471;35.02.10.2014
41105;3313;Ronosentanan;63471;35.02.10.2015
41106;3313;Tajug;63471;35.02.10.2016
41107;3314;Pandak;63461;35.02.11.2001
41108;3314;Bulu Kidul (Bulukidul);63461;35.02.11.2002
41109;3314;Bulak;63461;35.02.11.2003
41110;3314;Ngendut;63461;35.02.11.2004
41111;3314;Karangpatihan;63461;35.02.11.2005
41112;3314;Sumberejo;63461;35.02.11.2006
41113;3314;Ngumpul;63461;35.02.11.2007
41114;3314;Ngraket;63461;35.02.11.2008
41115;3314;Dadapan;63461;35.02.11.2009
41116;3314;Singkil;63461;35.02.11.2010
41117;3314;Karangan;63461;35.02.11.2011
41118;3314;Bajang;63461;35.02.11.2012
41119;3314;Balong;63461;35.02.11.2013
41120;3314;Jalen;63461;35.02.11.2014
41121;3314;Karangmojo;63461;35.02.11.2015
41122;3314;Sedarat;63461;35.02.11.2016
41123;3314;Purworejo;63461;35.02.11.2017
41124;3314;Tatung;63461;35.02.11.2018
41125;3314;Muneng;63461;35.02.11.2019
41126;3314;Ngampel;63461;35.02.11.2020
41127;3315;Tegalombo;63451;35.02.12.2001
41128;3315;Nongkodono;63451;35.02.12.2002
41129;3315;Sukosari;63451;35.02.12.2003
41130;3315;Ngrandu;63451;35.02.12.2004
41131;3315;Nglarangan (Nlarangan);63451;35.02.12.2005
41132;3315;Bringin;63451;35.02.12.2006
41133;3315;Pengkol;63451;35.02.12.2007
41134;3315;Gabel;63451;35.02.12.2008
41135;3315;Ciluk;63451;35.02.12.2009
41136;3315;Semanding;63451;35.02.12.2010
41137;3315;Tosanan;63451;35.02.12.2011
41138;3315;Maron;63451;35.02.12.2012
41139;3315;Somoroto;63451;35.02.12.2013
41140;3315;Plosojenar;63451;35.02.12.2014
41141;3315;Carat;63451;35.02.12.2015
41142;3315;Kauman;63451;35.02.12.2016
41143;3316;Dayakan;63455;35.02.13.2001
41144;3316;Karangan;63455;35.02.13.2002
41145;3316;Tanjunggunung (Tanjung Gunung);63455;35.02.13.2003
41146;3316;Karangjoho;63455;35.02.13.2004
41147;3316;Tanjungrejo;63455;35.02.13.2005
41148;3316;Bandaralim;63455;35.02.13.2006
41149;3316;Kapuran;63455;35.02.13.2007
41150;3316;Watubonang;63455;35.02.13.2008
41151;3316;Biting;63455;35.02.13.2009
41152;3316;Badegan;63455;35.02.13.2010
41153;3317;Sampung;63454;35.02.14.2001
41154;3317;Pohijo;63454;35.02.14.2002
41155;3317;Jenangan;63454;35.02.14.2003
41156;3317;Nglurup;63454;35.02.14.2004
41157;3317;Tulung;63454;35.02.14.2005
41158;3317;Carangrejo (Carang Rejo);63454;35.02.14.2006
41159;3317;Pagerukir;63454;35.02.14.2007
41160;3317;Kunti;63454;35.02.14.2008
41161;3317;Glinggang;63454;35.02.14.2009
41162;3317;Gelangkulon;63454;35.02.14.2010
41163;3317;Karangwaluh (Karang Waluh);63454;35.02.14.2011
41164;3317;Ringinputih;63454;35.02.14.2012
41165;3318;Sukorejo;63453;35.02.15.2001
41166;3318;Bangunrejo;63453;35.02.15.2002
41167;3318;Sidorejo;63453;35.02.15.2003
41168;3318;Nambangrejo;63453;35.02.15.2004
41169;3318;Lengkong;63453;35.02.15.2005
41170;3318;Gelang Lor (Gelanglor);63453;35.02.15.2006
41171;3318;Serangan;63453;35.02.15.2007
41172;3318;Nampan;63453;35.02.15.2008
41173;3318;Kranggan;63453;35.02.15.2009
41174;3318;Golan;63453;35.02.15.2010
41175;3318;Prajegan;63453;35.02.15.2011
41176;3318;Kedungbanteng (Kedung Banteng);63453;35.02.15.2012
41177;3318;Karanglo Lor;63453;35.02.15.2013
41178;3318;Gegeran;63453;35.02.15.2014
41179;3318;Gandukepuh;63453;35.02.15.2015
41180;3318;Kalimalang;63453;35.02.15.2016
41181;3318;Sragi;63453;35.02.15.2017
41182;3318;Morosari;63453;35.02.15.2018
41183;3319;Kertosari;63491;35.02.16.1001
41184;3319;Patihan Wetan;63491;35.02.16.1003
41185;3319;Kadipaten;63491;35.02.16.1005
41186;3319;Cekok;63491;35.02.16.2002
41187;3319;Japan;63491;35.02.16.2004
41188;3319;Gupolo;63491;35.02.16.2006
41189;3319;Polorejo;63491;35.02.16.2007
41190;3319;Bareng;63491;35.02.16.2008
41191;3319;Ngunut;63491;35.02.16.2009
41192;3319;Sukosari;63491;35.02.16.2010
41193;3319;Lembah;63491;35.02.16.2011
41194;3319;Pondok;63491;35.02.16.2012
41195;3319;Babadan;63491;35.02.16.2013
41196;3319;Purwosari;63491;35.02.16.2014
41197;3319;Trisono;63491;35.02.16.2015
41198;3320;Paju;63415;35.02.17.1001
41199;3320;Brotonegaran;63419;35.02.17.1002
41200;3320;Pakunden;63416;35.02.17.1003
41201;3320;Kepatihan;63416;35.02.17.1004
41202;3320;Surodikraman;63419;35.02.17.1005
41203;3320;Purbosuman;63417;35.02.17.1006
41204;3320;Tonatan;63418;35.02.17.1007
41205;3320;Bangunsari;63419;35.02.17.1008
41206;3320;Tamanarum (Taman Arum);63419;35.02.17.1009
41207;3320;Kauman;63414;35.02.17.1010
41208;3320;Tambakbayan (Tambak Bayan);63419;35.02.17.1011
41209;3320;Pinggirsari (Pinggir Sari);63419;35.02.17.1012
41210;3320;Mangkujayan;63413;35.02.17.1013
41211;3320;Banyudono;63411;35.02.17.1014
41212;3320;Nologaten;63411;35.02.17.1015
41213;3320;Cokromenggalan;63411;35.02.17.1016
41214;3320;Keniten;63412;35.02.17.1017
41215;3320;Jingglong;63411;35.02.17.1018
41216;3320;Beduri;63412;35.02.17.1019
41217;3321;Setono;63492;35.02.18.1001
41218;3321;Singosaren;63492;35.02.18.1002
41219;3321;Mrican;63492;35.02.18.2003
41220;3321;Plalangan;63492;35.02.18.2004
41221;3321;Nglayang;63492;35.02.18.2005
41222;3321;Jenangan;63492;35.02.18.2006
41223;3321;Jimbe;63492;35.02.18.2007
41224;3321;Ngrupit;63492;35.02.18.2008
41225;3321;Pintu;63492;35.02.18.2009
41226;3321;Sedah;63492;35.02.18.2010
41227;3321;Panjeng;63492;35.02.18.2011
41228;3321;Sraten;63492;35.02.18.2012
41229;3321;Semanding;63492;35.02.18.2013
41230;3321;Tanjungsari (Tanjung Sari);63492;35.02.18.2014
41231;3321;Paringan;63492;35.02.18.2015
41232;3321;Wates;63492;35.02.18.2016
41233;3321;Kemiri;63492;35.02.18.2017
41234;3322;Ngrogung;63493;35.02.19.2001
41235;3322;Sahang;63493;35.02.19.2002
41236;3322;Wagir Lor;63493;35.02.19.2003
41237;3322;Talun;63493;35.02.19.2004
41238;3322;Gondowido;63493;35.02.19.2005
41239;3322;Pupus;63493;35.02.19.2006
41240;3322;Ngebel;63493;35.02.19.2007
41241;3322;Sempu;63493;35.02.19.2008
41242;3323;Jonggol;63456;35.02.20.2001
41243;3323;Poko;63456;35.02.20.2002
41244;3323;Sendang;63456;35.02.20.2003
41245;3323;Bringinan;63456;35.02.20.2004
41246;3323;Karanglo Kidul;63456;35.02.20.2005
41247;3323;Krebet;63456;35.02.20.2006
41248;3323;Bulu Lor;63456;35.02.20.2007
41249;3323;Jambon;63456;35.02.20.2008
41250;3323;Blembem;63456;35.02.20.2009
41251;3323;Pulosari;63456;35.02.20.2010
41252;3323;Menang;63456;35.02.20.2011
41253;3323;Srandil;63456;35.02.20.2012
41254;3323;Sidoharjo;63456;35.02.20.2013
41255;3324;Bareng;63418;35.02.21.2001
41256;3324;Tambang;63418;35.02.21.2002
41257;3324;Krisik;63418;35.02.21.2003
41258;3324;Pudak Wetan (Pudakwetan);63418;35.02.21.2004
41259;3324;Banjarejo (Banjarjo);63418;35.02.21.2005
41260;3324;Pudak Kulon (Pudakkulon);63418;35.02.21.2006
41261;3325;Besuki;66364;35.03.01.2001
41262;3325;Terbis;66364;35.03.01.2002
41263;3325;Karangtengah;66364;35.03.01.2003
41264;3325;Wonocoyo;66364;35.03.01.2004
41265;3325;Depok;66364;35.03.01.2005
41266;3325;Kertosono;66364;35.03.01.2006
41267;3325;Gayam;66364;35.03.01.2007
41268;3325;Panggul;66364;35.03.01.2008
41269;3325;Bodag;66364;35.03.01.2009
41270;3325;Tangkil;66364;35.03.01.2010
41271;3325;Nglebeng;66364;35.03.01.2011
41272;3325;Banjar;66364;35.03.01.2012
41273;3325;Ngrencak;66364;35.03.01.2013
41274;3325;Barang;66364;35.03.01.2014
41275;3325;Sawahan;66364;35.03.01.2015
41276;3325;Manggis;66364;35.03.01.2016
41277;3325;Ngrambingan;66364;35.03.01.2017
41278;3326;Ngulungkulon;66365;35.03.02.2001
41279;3326;Sobo;66365;35.03.02.2002
41280;3326;Ngulungwetan;66365;35.03.02.2003
41281;3326;Craken;66365;35.03.02.2004
41282;3326;Masaran;66365;35.03.02.2005
41283;3326;Tawing;66365;35.03.02.2006
41284;3326;Karangturi;66365;35.03.02.2007
41285;3326;Munjungan;66365;35.03.02.2008
41286;3326;Besuki;66365;35.03.02.2009
41287;3326;Bendoroto;66365;35.03.02.2010
41288;3326;Bangun;66365;35.03.02.2011
41289;3327;Sidomulyo;66362;35.03.03.2001
41290;3327;Puyung;66362;35.03.03.2002
41291;3327;Joho;66362;35.03.03.2003
41292;3327;Kembangan;66362;35.03.03.2004
41293;3327;Pakel;66362;35.03.03.2005
41294;3327;Pule;66362;35.03.03.2006
41295;3327;Tanggaran;66362;35.03.03.2007
41296;3327;Karanganyar;66362;35.03.03.2008
41297;3327;Jombok;66362;35.03.03.2009
41298;3327;Sukokidul;66362;35.03.03.2010
41299;3328;Cakul;66363;35.03.04.2001
41300;3328;Siki;66363;35.03.04.2002
41301;3328;Watuagung;66363;35.03.04.2003
41302;3328;Pandean;66363;35.03.04.2004
41303;3328;Petung;66363;35.03.04.2005
41304;3328;Salamwates;66363;35.03.04.2006
41305;3328;Dongko;66363;35.03.04.2007
41306;3328;Sumberbening;66363;35.03.04.2008
41307;3328;Ngerdani;66363;35.03.04.2009
41308;3328;Pringapus;66363;35.03.04.2010
41309;3329;Nglinggis;66352;35.03.05.2001
41310;3329;Gading;66352;35.03.05.2002
41311;3329;Duren;66352;35.03.05.2003
41312;3329;Pucanganak;66352;35.03.05.2004
41313;3329;Ngepeh;66352;35.03.05.2005
41314;3329;Jambu;66352;35.03.05.2006
41315;3329;Dermosari;66352;35.03.05.2007
41316;3329;Sukorejo;66352;35.03.05.2008
41317;3329;Tumpuk;66352;35.03.05.2009
41318;3329;Winong;66352;35.03.05.2010
41319;3329;Tegaren;66352;35.03.05.2011
41320;3329;Gondang;66352;35.03.05.2012
41321;3329;Nglongsor;66352;35.03.05.2013
41322;3329;Banaran;66318;35.03.05.2014
41323;3329;Prambon;66352;35.03.05.2015
41324;3330;Kayen;66361;35.03.06.2001
41325;3330;Jati;66361;35.03.06.2002
41326;3330;Karangan;66361;35.03.06.2003
41327;3330;Kerjo;66361;35.03.06.2004
41328;3330;Kedungsigit;66361;35.03.06.2005
41329;3330;Salamrejo;66361;35.03.06.2006
41330;3330;Sukowetan;66361;35.03.06.2007
41331;3330;Ngentrong;66361;35.03.06.2008
41332;3330;Sumber;66361;35.03.06.2009
41333;3330;Buluagung;66361;35.03.06.2010
41334;3330;Sumberingin;66361;35.03.06.2011
41335;3330;Jatiprahu;66361;35.03.06.2012
41336;3331;Ngadimulyo;66373;35.03.07.2001
41337;3331;Bogoran;66373;35.03.07.2002
41338;3331;Timahan;66373;35.03.07.2003
41339;3331;Bendoagung;66373;35.03.07.2004
41340;3331;Karangrejo;66373;35.03.07.2005
41341;3331;Sugihan;66373;35.03.07.2006
41342;3331;Senden;66373;35.03.07.2007
41343;3332;Karanggandu;66382;35.03.08.2001
41344;3332;Sawahan;66382;35.03.08.2002
41345;3332;Dukuh;66382;35.03.08.2003
41346;3332;Pakel;66382;35.03.08.2004
41347;3332;Margomulyo;66382;35.03.08.2005
41348;3332;Ngembel;66382;35.03.08.2006
41349;3332;Slawe;66382;35.03.08.2007
41350;3332;Gemaharjo;66382;35.03.08.2008
41351;3332;Watulimo;66382;35.03.08.2009
41352;3332;Watuagung;66382;35.03.08.2010
41353;3332;Prigi;66382;35.03.08.2011
41354;3332;Tasikmadu;66382;35.03.08.2012
41355;3333;Masaran;66351;35.03.09.2001
41356;3333;Sengon;66351;35.03.09.2002
41357;3333;Surenlor;66351;35.03.09.2003
41358;3333;Sumurup;66351;35.03.09.2004
41359;3333;Srabah;66351;35.03.09.2005
41360;3333;Dompyong;66351;35.03.09.2006
41361;3333;Depok;66351;35.03.09.2007
41362;3333;Botoputih;66351;35.03.09.2008
41363;3334;Ngrayung;66372;35.03.10.2001
41364;3334;Wonorejo;66372;35.03.10.2002
41365;3334;Sukorejo;66372;35.03.10.2003
41366;3334;Wonoanti;66372;35.03.10.2004
41367;3334;Jajar;66372;35.03.10.2005
41368;3334;Gandusari;66372;35.03.10.2006
41369;3334;Widoro;66372;35.03.10.2007
41370;3334;Karanganyar;66372;35.03.10.2008
41371;3334;Melis;66372;35.03.10.2009
41372;3334;Krandegan;66372;35.03.10.2010
41373;3334;Sukorame;66372;35.03.10.2011
41374;3335;Tamanan;66312;35.03.11.1002
41375;3335;Ngantru;66311;35.03.11.1003
41376;3335;Kelutan;66313;35.03.11.1005
41377;3335;Surodakan;66316;35.03.11.1006
41378;3335;Sumbergedong;66315;35.03.11.1007
41379;3335;Ngares;66319;35.03.11.2001
41380;3335;Karangsoko;66319;35.03.11.2004
41381;3335;Sambirejo;66314;35.03.11.2008
41382;3335;Sumberdadi;66319;35.03.11.2009
41383;3335;Rejowinangun;66317;35.03.11.2010
41384;3335;Sukosari;66318;35.03.11.2011
41385;3335;Parakan;66317;35.03.11.2012
41386;3335;Dawuhan;66318;35.03.11.2013
41387;3336;Wonocoyo;66371;35.03.12.2001
41388;3336;Ngetal;66371;35.03.12.2002
41389;3336;Ngadirenggo;66371;35.03.12.2003
41390;3336;Pogalan;66371;35.03.12.2004
41391;3336;Ngulangkulon (Ngulankulon);66371;35.03.12.2005
41392;3336;Bendorejo;66371;35.03.12.2006
41393;3336;Gembleb;66371;35.03.12.2007
41394;3336;Ngadirejo;66371;35.03.12.2008
41395;3336;Ngulanwetan;66371;35.03.12.2009
41396;3336;Kedunglurah;66371;35.03.12.2010
41397;3337;Ngadisuko;66381;35.03.13.2001
41398;3337;Gador;66381;35.03.13.2002
41399;3337;Kendalrejo;66381;35.03.13.2003
41400;3337;Semarum;66381;35.03.13.2004
41401;3337;Sumberejo;66381;35.03.13.2005
41402;3337;Durenan;66381;35.03.13.2006
41403;3337;Pakis;66381;35.03.13.2007
41404;3337;Pandean;66381;35.03.13.2008
41405;3337;Panggungsari;66381;35.03.13.2009
41406;3337;Sumbergayam;66381;35.03.13.2010
41407;3337;Kamulan;66381;35.03.13.2011
41408;3337;Malasan;66381;35.03.13.2012
41409;3337;Baruharjo;66381;35.03.13.2013
41410;3337;Karanganom;66381;35.03.13.2014
41411;3338;Puru;66360;35.03.14.2001
41412;3338;Wonokerto;66360;35.03.14.2002
41413;3338;Nglebo;66360;35.03.14.2003
41414;3338;Ngrandu;66360;35.03.14.2004
41415;3338;Gamping;66360;35.03.14.2005
41416;3338;Suruh;66360;35.03.14.2006
41417;3338;Mlinjon;66360;35.03.14.2007
41418;3339;Kedungsoko;66215;35.04.01.1001
41419;3339;Tertek;66216;35.04.01.1002
41420;3339;Karangwaru;66217;35.04.01.1003
41421;3339;Tamanan;66217;35.04.01.1004
41422;3339;Jepun;66218;35.04.01.1005
41423;3339;Bago;66218;35.04.01.1006
41424;3339;Kepatihan;66219;35.04.01.1007
41425;3339;Kenayan;66212;35.04.01.1008
41426;3339;Kampungdalem;66212;35.04.01.1009
41427;3339;Kauman;66219;35.04.01.1010
41428;3339;Kutoanyar;66215;35.04.01.1011
41429;3339;Sembung;66219;35.04.01.1012
41430;3339;Panggungrejo;66214;35.04.01.1013
41431;3339;Botoran;66213;35.04.01.1014
41432;3340;Wajak Kidul;66235;35.04.02.2001
41433;3340;Sanggrahan;66235;35.04.02.2002
41434;3340;Pucung Kidul;66235;35.04.02.2003
41435;3340;Boyolangu;66235;35.04.02.2004
41436;3340;Ngranti;66235;35.04.02.2005
41437;3340;Kendalbulur;66235;35.04.02.2006
41438;3340;Bono;66235;35.04.02.2007
41439;3340;Waung;66235;35.04.02.2008
